t,Mxy_coherent,Mxy_incoherent
21.355000000000036,0.1412925273180008,0.18107518553733826
21.405000000000026,0.1412859857082367,0.1810729205608368
21.455000000000016,0.14127108454704285,0.1810707002878189
21.505000000000006,0.14125500619411469,0.18106848001480103
21.554999999999996,0.14124612510204315,0.18106625974178314
21.604999999999986,0.14124488830566406,0.18106403946876526
21.654999999999976,0.14124414324760437,0.18106183409690857
21.704999999999966,0.14123353362083435,0.18105965852737427
21.754999999999956,0.14121389389038086,0.18105745315551758
21.804999999999946,0.14119277894496918,0.18105527758598328
21.854999999999936,0.14117848873138428,0.18105310201644897
21.904999999999927,0.14117056131362915,0.18105094134807587
21.954999999999917,0.14116191864013672,0.18104878067970276
22.004999999999907,0.1411442756652832,0.18104662001132965
22.054999999999897,0.1411208212375641,0.18104448914527893
22.104999999999887,0.14109954237937927,0.18104234337806702
22.154999999999877,0.14108632504940033,0.1810401976108551
22.204999999999867,0.1410795897245407,0.18103806674480438
22.254999999999857,0.14107005298137665,0.18103595077991486
22.304999999999847,0.1410515457391739,0.18103381991386414
22.354999999999837,0.14102856814861298,0.181031733751297
22.404999999999827,0.14100785553455353,0.18102961778640747
22.454999999999817,0.14099442958831787,0.18102753162384033
22.504999999999807,0.14098449051380157,0.1810254454612732
22.554999999999797,0.1409711241722107,0.18102335929870605
22.604999999999787,0.14094935357570648,0.18102127313613892
22.654999999999777,0.1409258246421814,0.18101921677589417
22.704999999999767,0.14090599119663239,0.18101714551448822
22.754999999999757,0.14089345932006836,0.18101507425308228
22.804999999999747,0.14088325202465057,0.1810130476951599
22.854999999999738,0.1408671736717224,0.18101099133491516
22.904999999999728,0.14084388315677643,0.1810089349746704
22.954999999999718,0.1408192664384842,0.18100690841674805
23.004999999999708,0.14079882204532623,0.18100488185882568
23.054999999999698,0.14078563451766968,0.18100287020206451
23.104999999999688,0.1407717913389206,0.18100085854530334
23.154999999999678,0.1407514214515686,0.18099883198738098
23.204999999999668,0.14072397351264954,0.180996835231781
23.254999999999658,0.14069604873657227,0.18099483847618103
23.304999999999648,0.14067241549491882,0.18099285662174225
23.354999999999638,0.14065439999103546,0.18099087476730347
23.404999999999628,0.14063510298728943,0.18098890781402588
23.454999999999618,0.1406107097864151,0.1809869110584259
23.504999999999608,0.14058271050453186,0.18098494410514832
23.5549999999996,0.14055778086185455,0.18098297715187073
23.60499999999959,0.14053916931152344,0.18098101019859314
23.65499999999958,0.14052589237689972,0.18097907304763794
23.70499999999957,0.1405102014541626,0.18097713589668274
23.75499999999956,0.1404886692762375,0.18097519874572754
23.80499999999955,0.14046385884284973,0.18097326159477234
23.85499999999954,0.14044243097305298,0.18097132444381714
23.90499999999953,0.14042626321315765,0.18096940219402313
23.95499999999952,0.14041315019130707,0.18096747994422913
24.00499999999951,0.14039601385593414,0.1809655725955963
24.0549999999995,0.14037390053272247,0.1809636652469635
24.10499999999949,0.1403501033782959,0.1809617578983307
24.15499999999948,0.14033035933971405,0.18095986545085907
24.20499999999947,0.1403159648180008,0.18095797300338745
24.25499999999946,0.14030340313911438,0.18095609545707703
24.30499999999945,0.14028619229793549,0.1809542179107666
24.35499999999944,0.1402645707130432,0.18095234036445618
24.40499999999943,0.14024271070957184,0.18095046281814575
24.45499999999942,0.14022532105445862,0.18094861507415771
24.50499999999941,0.14021234214305878,0.18094675242900848
24.5549999999994,0.1401997208595276,0.18094488978385925
24.60499999999939,0.14018283784389496,0.18094304203987122
24.65499999999938,0.14016251266002655,0.18094119429588318
24.70499999999937,0.14014264941215515,0.18093934655189514
24.75499999999936,0.14012642204761505,0.1809375286102295
24.80499999999935,0.1401127129793167,0.18093571066856384
24.85499999999934,0.14009755849838257,0.1809338927268982
24.90499999999933,0.14007805287837982,0.18093205988407135
24.95499999999932,0.1400565207004547,0.1809302568435669
